2012-11;Sud-Est;ANNECY;PARIS LYON;195;195;0;19;90.3
2012-11;Est;PARIS EST;STRASBOURG;449;449;0;29;93.5
2012-11;Est;PARIS EST;METZ;302;302;0;11;96.4
2012-11;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;114;114;0;26;77.2
2012-11;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;210;210;0;14;93.3
2012-11;Sud-Est;AVIGNON TGV;PARIS LYON;363;363;0;59;83.7
2012-07;Sud-Est;NICE VILLE;PARIS LYON;241;241;0;57;76.3
2012-07;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;110;110;0;8;92.7
2012-07;Atlantique;POITIERS;PARIS MONTPARNASSE;487;487;0;48;90.1
2012-07;Atlantique;ST MALO;PARIS MONTPARNASSE;96;96;0;4;95.8
2012-07;Atlantique;PARIS MONTPARNASSE;QUIMPER;192;192;0;19;90.1
2012-07;Atlantique;PARIS MONTPARNASSE;NANTES;515;515;0;21;95.9
2012-07;Sud-Est;PERPIGNAN;PARIS LYON;166;165;1;20;87.9
2012-07;Sud-Est;NIMES;PARIS LYON;406;405;1;43;89.4
2012-07;Est;STRASBOURG;NANTES;51;51;0;3;94.1
2012-07;Est;PARIS EST;METZ;311;311;0;13;95.8
2012-12;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;439;439;0;32;92.7
2012-12;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;386;386;0;60;84.5
2012-12;Atlantique;PARIS MONTPARNASSE;LE MANS;449;449;0;41;90.9
2012-12;Atlantique;LAVAL;PARIS MONTPARNASSE;243;243;0;21;91.4
2012-12;Sud-Est;LYON PART DIEU;MONTPELLIER;399;399;0;95;76.2
2011-11;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;169;169;0;14;91.7
2011-11;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;548;548;0;115;79.0
2011-10;Sud-Est;BELLEGARDE (AIN);PARIS LYON;263;263;0;30;88.6
2011-11;Sud-Est;MONTPELLIER;LYON PART DIEU;358;358;0;59;83.5
2011-11;Sud-Est;PARIS LYON;DIJON VILLE;393;393;0;16;95.9
2011-11;Nord;PARIS NORD;DUNKERQUE;166;166;0;6;96.4
2011-11;Nord;DOUAI;PARIS NORD;128;128;0;8;93.8
2011-11;Est;PARIS EST;METZ;304;304;0;16;94.7
2011-10;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;484;476;8;62;87.0
2011-10;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;452;452;0;58;87.2
2011-10;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;553;550;3;128;76.7
2011-10;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;482;478;4;44;90.8
2011-10;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;421;421;0;40;90.5
2011-10;Atlantique;PARIS MONTPARNASSE;LE MANS;487;487;0;106;78.2
2011-09;Sud-Est;PARIS LYON;BELLEGARDE (AIN);260;260;0;29;88.8
2011-10;Atlantique;PARIS MONTPARNASSE;BREST;176;176;0;24;86.4
2011-10;Sud-Est;MACON LOCHE;PARIS LYON;186;186;0;17;90.9
2011-10;Est;METZ;PARIS EST;292;291;1;18;93.8
2012-01;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;226;226;0;24;89.4
2011-12;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;662;662;0;36;94.6
2012-01;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;419;419;0;32;92.4
2012-01;Atlantique;PARIS MONTPARNASSE;LE MANS;455;455;0;40;91.2
2011-12;Atlantique;TOURS;PARIS MONTPARNASSE;199;199;0;34;82.9
2012-01;Sud-Est;DIJON VILLE;PARIS LYON;470;470;0;37;92.1
2011-12;Sud-Est;AVIGNON TGV;PARIS LYON;349;349;0;48;86.2
2012-01;Sud-Est;PARIS LYON;GRENOBLE;257;257;0;20;92.2
2011-12;Sud-Est;TOULON;PARIS LYON;247;247;0;35;85.8
2012-01;Nord;PARIS NORD;DOUAI;212;212;0;20;90.6
2011-12;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;216;216;0;27;87.5
2011-12;Atlantique;LE MANS;PARIS MONTPARNASSE;495;492;3;107;78.3
2011-12;Atlantique;PARIS MONTPARNASSE;ST MALO;53;53;0;5;90.6
2011-12;Atlantique;PARIS MONTPARNASSE;QUIMPER;167;167;0;12;92.8
2011-12;Atlantique;RENNES;LYON PART DIEU;86;86;0;6;93.0
2011-12;Sud-Est;MACON LOCHE;PARIS LYON;182;182;0;7;96.2
2011-12;Sud-Est;PARIS LYON;NICE VILLE;167;167;0;20;88.0
2011-11;Sud-Est;PARIS LYON;TOULON;241;241;0;24;90.0
2011-12;Est;STRASBOURG;PARIS EST;495;495;0;55;88.9
2011-12;Est;PARIS EST;METZ;311;311;0;11;96.5
2011-11;Atlantique;PARIS MONTPARNASSE;ANGOULEME;335;332;3;26;92.2
2011-11;Atlantique;PARIS MONTPARNASSE;RENNES;537;528;9;49;90.7
2011-11;Atlantique;QUIMPER;PARIS MONTPARNASSE;149;146;3;11;92.5
2011-11;Sud-Est;PARIS LYON;NICE VILLE;140;140;0;19;86.4
2011-11;Est;MULHOUSE VILLE;PARIS LYON;198;198;0;28;85.9
2011-11;Sud-Est;PARIS LYON;PERPIGNAN;119;119;0;21;82.4
2011-11;Sud-Est;NIMES;PARIS LYON;376;375;1;60;84.0
2011-11;Est;PARIS EST;STRASBOURG;484;484;0;41;91.5
2011-11;Est;PARIS EST;REIMS;243;243;0;22;90.9
2011-11;Est;NANCY;PARIS EST;282;282;0;11;96.1
2012-01;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;597;597;0;79;86.8
2012-01;Atlantique;ANGOULEME;PARIS MONTPARNASSE;353;353;0;52;85.3
2012-01;Sud-Est;MONTPELLIER;LYON PART DIEU;369;369;0;59;84.0
2012-01;Sud-Est;LYON PART DIEU;MONTPELLIER;375;375;0;66;82.4
2012-01;Sud-Est;PARIS LYON;LYON PART DIEU;631;631;0;23;96.4
2012-01;Sud-Est;MONTPELLIER;PARIS LYON;372;372;0;26;93.0
2012-01;Nord;MARSEILLE ST CHARLES;LILLE;128;128;0;26;79.7
2012-01;Sud-Est;PARIS LYON;MACON LOCHE;193;193;0;12;93.8
2012-01;Est;PARIS LYON;MULHOUSE VILLE;315;315;0;15;95.2
2012-01;Nord;PARIS NORD;LILLE;645;645;0;56;91.3
2012-03;Atlantique;PARIS MONTPARNASSE;BREST;183;183;0;4;97.8
2012-02;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;583;582;1;106;81.8
2012-02;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;226;226;0;33;85.4
2011-10;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;259;259;0;22;91.5
2011-10;Atlantique;PARIS MONTPARNASSE;RENNES;555;555;0;85;84.7
2011-10;Atlantique;NANTES;PARIS MONTPARNASSE;609;599;10;62;89.6
2011-10;Atlantique;PARIS MONTPARNASSE;NANTES;594;594;0;55;90.7
2011-10;Atlantique;PARIS MONTPARNASSE;VANNES;194;194;0;25;87.1
2011-10;Sud-Est;NICE VILLE;PARIS LYON;175;175;0;27;84.6
2011-10;Sud-Est;PARIS LYON;NIMES;374;372;2;48;87.1
2011-10;Est;PARIS EST;STRASBOURG;500;499;1;50;90.0
2011-10;Nord;ARRAS;PARIS NORD;330;329;1;41;87.5
2011-10;Est;PARIS EST;REIMS;250;250;0;25;90.0
2012-02;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;436;436;0;145;66.7
2012-02;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;109;109;0;36;67.0
2012-02;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;99;98;1;17;82.7
2012-02;Sud-Est;BELLEGARDE (AIN);PARIS LYON;255;255;0;37;85.5
2012-02;Sud-Est;PARIS LYON;TOULON;203;202;1;42;79.2
2012-02;Sud-Est;TOULON;PARIS LYON;228;228;0;43;81.1
2012-02;Est;STRASBOURG;PARIS EST;451;450;1;96;78.7
2012-02;Nord;PARIS NORD;ARRAS;357;356;1;53;85.1
2012-02;Est;REIMS;PARIS EST;224;223;1;16;92.8
2012-02;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;200;199;1;50;74.9
2012-02;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;461;461;0;67;85.5
2012-02;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;577;576;1;197;65.8
2012-02;Atlantique;LE MANS;PARIS MONTPARNASSE;443;443;0;116;73.8
2012-02;Sud-Est;MULHOUSE VILLE;PARIS LYON;296;295;1;49;83.4
2012-02;Atlantique;RENNES;LYON PART DIEU;77;77;0;13;83.1
2012-02;Sud-Est;MACON LOCHE;PARIS LYON;172;169;3;24;85.8
2012-02;Nord;MARSEILLE ST CHARLES;LILLE;117;117;0;42;64.1
2012-02;Sud-Est;ANNECY;PARIS LYON;194;191;3;22;88.5
2012-02;Est;PARIS EST;METZ;294;294;0;22;92.5
2011-09;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;202;202;0;27;86.6
2011-09;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;475;475;0;16;96.6
2011-09;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;540;540;0;77;85.7
2011-09;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;505;505;0;46;90.9
2011-09;Atlantique;PARIS MONTPARNASSE;ANGOULEME;325;325;0;39;88.0
2011-09;Atlantique;LAVAL;PARIS MONTPARNASSE;228;228;0;6;97.4
2011-09;Sud-Est;MACON LOCHE;PARIS LYON;180;180;0;16;91.1
2011-09;Nord;MARSEILLE ST CHARLES;LILLE;199;199;0;41;79.4
2011-09;Nord;LYON PART DIEU;LILLE;311;311;0;53;83.0
2011-09;Est;PARIS EST;METZ;304;304;0;12;96.1
2014-02;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;199;199;0;19;90.5
2014-02;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;188;188;0;23;87.8
2014-01;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;230;230;0;10;95.7
2014-01;Sud-Est;BELLEGARDE (AIN);PARIS LYON;255;252;3;19;92.5
2014-02;Atlantique;PARIS MONTPARNASSE;BREST;170;170;0;9;94.7
2014-02;Sud-Est;GRENOBLE;PARIS LYON;228;228;0;9;96.1
2014-02;Nord;DOUAI;PARIS NORD;187;187;0;23;87.7
2014-02;Nord;PARIS NORD;DOUAI;192;192;0;21;89.1
2013-10;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;139;139;0;32;77.0
2013-11;Nord;LILLE;MARSEILLE ST CHARLES;146;146;0;42;71.2
2013-11;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;206;206;0;11;94.7
2013-11;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;207;207;0;38;81.6
2013-10;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;228;228;0;13;94.3
2013-11;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;387;387;0;68;82.4
2013-11;Atlantique;LE MANS;PARIS MONTPARNASSE;436;436;0;78;82.1
2013-11;Atlantique;BREST;PARIS MONTPARNASSE;173;173;0;14;91.9
2013-11;Sud-Est;GRENOBLE;PARIS LYON;217;198;19;24;87.9
2013-10;Nord;PARIS NORD;ARRAS;321;321;0;20;93.8
2013-11;Atlantique;LYON PART DIEU;RENNES;45;45;0;8;82.2
2013-11;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;454;454;0;56;87.7
2013-11;Sud-Est;NICE VILLE;PARIS LYON;195;195;0;43;77.9
2013-11;Sud-Est;NIMES;PARIS LYON;325;324;1;71;78.1
2013-11;Atlantique;QUIMPER;PARIS MONTPARNASSE;82;81;1;4;95.1
2013-11;Atlantique;NANTES;PARIS MONTPARNASSE;544;542;2;48;91.1
2013-11;Sud-Est;PARIS LYON;MULHOUSE VILLE;298;298;0;23;92.3
2013-11;Sud-Est;PARIS LYON;NIMES;306;306;0;58;81.0
2013-11;Est;STRASBOURG;NANTES;58;58;0;7;87.9
2013-11;Est;NANCY;PARIS EST;281;281;0;27;90.4
2013-11;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;141;141;0;19;86.5
2013-11;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;248;247;1;54;78.1
2013-11;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;249;249;0;34;86.3
2013-11;Atlantique;TOURS;PARIS MONTPARNASSE;168;167;1;26;84.4
2013-11;Atlantique;PARIS MONTPARNASSE;VANNES;175;175;0;11;93.7
2013-11;Sud-Est;PARIS LYON;BELLEGARDE (AIN);241;241;0;47;80.5
2013-12;Sud-Est;DIJON VILLE;PARIS LYON;474;474;0;43;90.9
2013-11;Sud-Est;ANNECY;PARIS LYON;132;132;0;17;87.1
2013-11;Nord;PARIS NORD;ARRAS;328;328;0;34;89.6
2013-11;Est;REIMS;PARIS EST;202;202;0;26;87.1
2014-01;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;449;449;0;41;90.9
2014-01;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;476;476;0;44;90.8
2014-01;Atlantique;NANTES;PARIS MONTPARNASSE;551;551;0;41;92.6
2014-01;Atlantique;PARIS MONTPARNASSE;VANNES;170;170;0;9;94.7
2014-01;Atlantique;PARIS MONTPARNASSE;RENNES;571;571;0;25;95.6
2014-01;Sud-Est;NICE VILLE;PARIS LYON;193;190;3;29;84.7
2014-01;Sud-Est;TOULON;PARIS LYON;253;251;2;41;83.7
2014-01;Sud-Est;PARIS LYON;ANNECY;151;151;0;11;92.7
2014-01;Est;PARIS EST;STRASBOURG;431;431;0;45;89.6
2014-01;Atlantique;PARIS MONTPARNASSE;ST MALO;59;59;0;0;100.0
2014-02;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;411;411;0;32;92.2
2014-02;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;397;397;0;22;94.5
2014-02;Atlantique;NANTES;PARIS MONTPARNASSE;490;490;0;39;92.0
2014-02;Sud-Est;PARIS LYON;LYON PART DIEU;581;581;0;15;97.4
2014-02;Sud-Est;NIMES;PARIS LYON;302;302;0;22;92.7
2014-03;Nord;MARSEILLE ST CHARLES;LILLE;124;124;0;28;77.4
2014-03;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;449;449;0;25;94.4
2014-03;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;225;225;0;7;96.9
2014-02;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;580;580;0;82;85.9
2014-03;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;479;479;0;28;94.2
2014-03;Atlantique;BREST;PARIS MONTPARNASSE;160;160;0;6;96.3
2014-03;Sud-Est;MONTPELLIER;PARIS LYON;336;336;0;33;90.2
2014-03;Nord;PARIS NORD;DUNKERQUE;124;124;0;6;95.2
2014-12;Atlantique;PARIS MONTPARNASSE;RENNES;567;567;0;62;89.1
2014-12;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;449;448;1;19;95.8
2014-12;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;219;219;0;9;95.9
2014-12;Atlantique;PARIS MONTPARNASSE;ANGOULEME;335;334;1;21;93.7
2014-12;Atlantique;PARIS MONTPARNASSE;LAVAL;240;240;0;20;91.7
2014-12;Sud-Est;PARIS LYON;BELLEGARDE (AIN);252;252;0;27;89.3
2014-12;Sud-Est;PARIS LYON;NICE VILLE;185;185;0;17;90.8
2014-12;Sud-Est;PARIS LYON;NIMES;321;319;2;24;92.5
2014-12;Nord;PARIS NORD;DUNKERQUE;115;115;0;7;93.9
2014-12;Nord;PARIS NORD;ARRAS;321;321;0;19;94.1
2014-12;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;557;557;0;121;78.3
2014-12;Sud-Est;MONTPELLIER;PARIS LYON;326;324;2;49;84.9
2014-12;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;220;220;0;28;87.3
2014-12;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;223;223;0;9;96.0
2014-12;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;227;227;0;11;95.2
2014-11;Atlantique;TOURS;PARIS MONTPARNASSE;200;200;0;38;81.0
2014-12;Sud-Est;PARIS LYON;ANNECY;160;160;0;9;94.4
2014-12;Nord;DUNKERQUE;PARIS NORD;116;116;0;4;96.6
2014-12;Est;PARIS EST;STRASBOURG;441;441;0;32;92.7
2014-12;Nord;DOUAI;PARIS NORD;198;198;0;33;83.3
2014-10;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;462;462;0;39;91.6
2014-10;Sud-Est;MONTPELLIER;LYON PART DIEU;339;336;3;46;86.3
2014-10;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;221;221;0;44;80.1
2014-10;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;209;209;0;35;83.3
2014-10;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;457;457;0;39;91.5
2014-10;Atlantique;LE MANS;PARIS MONTPARNASSE;497;496;1;116;76.6
2014-10;Sud-Est;MULHOUSE VILLE;PARIS LYON;310;310;0;23;92.6
2014-10;Nord;LILLE;MARSEILLE ST CHARLES;124;124;0;22;82.3
2014-10;Sud-Est;PARIS LYON;AVIGNON TGV;506;506;0;35;93.1
2014-10;Sud-Est;PARIS LYON;ANNECY;151;151;0;6;96.0
2014-10;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;442;442;0;105;76.2
2014-11;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;448;448;0;21;95.3
2014-10;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;444;444;0;36;91.9
2014-10;Atlantique;PARIS MONTPARNASSE;ST MALO;58;58;0;2;96.6
2014-10;Atlantique;PARIS MONTPARNASSE;NANTES;573;573;0;40;93.0
2014-10;Atlantique;PARIS MONTPARNASSE;TOURS;154;154;0;28;81.8
2014-10;Sud-Est;PARIS LYON;MACON LOCHE;195;195;0;12;93.8
2014-10;Sud-Est;PARIS LYON;NIMES;328;328;0;39;88.1
2014-10;Est;REIMS;PARIS EST;213;213;0;8;96.2
2012-11;Atlantique;LAVAL;PARIS MONTPARNASSE;235;235;0;26;88.9
2012-11;Sud-Est;PARIS LYON;DIJON VILLE;443;443;0;33;92.6
2012-11;Nord;DOUAI;PARIS NORD;202;202;0;12;94.1
2012-11;Nord;PARIS NORD;DOUAI;204;204;0;17;91.7
2013-02;Sud-Est;MONTPELLIER;LYON PART DIEU;315;315;0;64;79.7
2013-02;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;201;201;0;32;84.1
2013-02;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;431;430;1;29;93.3
2013-02;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;204;204;0;6;97.1
2013-02;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;252;252;0;41;83.7
2013-02;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;236;236;0;37;84.3
2013-01;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;220;220;0;32;85.5
2013-02;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;360;360;0;49;86.4
2013-02;Atlantique;LE MANS;PARIS MONTPARNASSE;427;427;0;44;89.7
2013-01;Nord;LILLE;MARSEILLE ST CHARLES;157;157;0;50;68.2
2012-12;Sud-Est;BELLEGARDE (AIN);PARIS LYON;272;271;1;84;69.0
2013-01;Sud-Est;LYON PART DIEU;MONTPELLIER;407;407;0;84;79.4
2012-12;Atlantique;VANNES;PARIS MONTPARNASSE;174;174;0;16;90.8
2012-12;Atlantique;PARIS MONTPARNASSE;VANNES;182;182;0;5;97.3
2013-01;Sud-Est;LYON PART DIEU;PARIS LYON;645;645;0;60;90.7
2012-12;Sud-Est;PARIS LYON;AVIGNON TGV;410;410;0;45;89.0
2013-01;Sud-Est;DIJON VILLE;PARIS LYON;467;467;0;66;85.9
2012-12;Sud-Est;AVIGNON TGV;PARIS LYON;332;332;0;45;86.4
2013-01;Sud-Est;GRENOBLE;PARIS LYON;247;247;0;38;84.6
2012-11;Sud-Est;PARIS LYON;TOULON;201;201;0;35;82.6
2012-11;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;232;232;0;35;84.9
2012-11;Atlantique;ST MALO;PARIS MONTPARNASSE;98;98;0;5;94.9
2012-11;Atlantique;RENNES;PARIS MONTPARNASSE;556;556;0;59;89.4
2012-11;Sud-Est;MONTPELLIER;LYON PART DIEU;359;359;0;65;81.9
2012-11;Atlantique;PARIS MONTPARNASSE;TOURS;199;199;0;14;93.0
2012-11;Sud-Est;PARIS LYON;MULHOUSE VILLE;299;299;0;18;94.0
2012-11;Sud-Est;PERPIGNAN;PARIS LYON;149;148;1;20;86.5
2012-11;Nord;LILLE;PARIS NORD;602;601;1;48;92.0
2012-11;Est;NANCY;PARIS EST;291;291;0;13;95.5
2012-12;Est;NANTES;STRASBOURG;50;50;0;10;80.0
2012-12;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;594;594;0;117;80.3
2012-12;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;485;485;0;33;93.2
2012-12;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;247;247;0;37;85.0
2012-12;Atlantique;PARIS MONTPARNASSE;RENNES;559;559;0;19;96.6
2012-12;Sud-Est;NICE VILLE;PARIS LYON;152;152;0;29;80.9
2012-12;Sud-Est;PARIS LYON;PERPIGNAN;159;159;0;19;88.1
2012-12;Sud-Est;TOULON;PARIS LYON;204;204;0;28;86.3
2012-12;Est;NANCY;PARIS EST;293;293;0;44;85.0
2012-12;Est;PARIS EST;REIMS;225;225;0;29;87.1
2012-11;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;644;644;0;55;91.5
2012-12;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;265;265;0;42;84.2
2012-11;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;230;230;0;22;90.4
2012-11;Sud-Est;BELLEGARDE (AIN);PARIS LYON;252;252;0;47;81.3
2012-12;Nord;LILLE;MARSEILLE ST CHARLES;157;157;0;50;68.2
2012-12;Nord;MARSEILLE ST CHARLES;LILLE;129;129;0;31;76.0
2012-12;Sud-Est;DIJON VILLE;PARIS LYON;463;463;0;65;86.0
2012-12;Nord;PARIS NORD;LILLE;602;602;0;46;92.4
2012-12;Nord;PARIS NORD;DOUAI;207;207;0;21;89.9
2012-11;Nord;ARRAS;PARIS NORD;332;332;0;22;93.4
2013-01;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;95;95;0;17;82.1
2013-01;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;516;515;1;58;88.7
2013-01;Atlantique;PARIS MONTPARNASSE;QUIMPER;146;146;0;16;89.0
2013-01;Atlantique;NANTES;PARIS MONTPARNASSE;589;589;0;55;90.7
2013-01;Atlantique;VANNES;PARIS MONTPARNASSE;180;180;0;18;90.0
2013-01;Est;REIMS;PARIS EST;212;212;0;37;82.5
2013-03;Atlantique;BREST;PARIS MONTPARNASSE;50;50;0;3;94.0
2013-02;Sud-Est;PARIS LYON;PERPIGNAN;143;143;0;16;88.8
2013-02;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;134;134;0;15;88.8
2013-02;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;95;95;0;12;87.4
2013-02;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;101;101;0;20;80.2
2013-02;Atlantique;QUIMPER;PARIS MONTPARNASSE;134;134;0;13;90.3
2013-02;Atlantique;TOURS;PARIS MONTPARNASSE;164;164;0;17;89.6
2013-02;Atlantique;LYON PART DIEU;RENNES;28;28;0;2;92.9
2013-02;Sud-Est;PARIS LYON;NIMES;315;315;0;62;80.3
2013-03;Nord;LILLE;MARSEILLE ST CHARLES;153;148;5;40;73.0
2013-03;Sud-Est;PARIS LYON;GRENOBLE;264;262;2;29;88.9
2013-03;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;596;592;4;155;73.8
2013-03;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;446;446;0;30;93.3
2013-03;Atlantique;ANGOULEME;PARIS MONTPARNASSE;326;326;0;46;85.9
2013-03;Atlantique;PARIS MONTPARNASSE;LAVAL;228;228;0;12;94.7
2013-03;Sud-Est;PARIS LYON;MACON LOCHE;219;219;0;21;90.4
2013-03;Nord;PARIS NORD;LILLE;617;599;18;98;83.6
2013-03;Nord;PARIS NORD;ARRAS;319;298;21;107;64.1
2013-04;Sud-Est;LYON PART DIEU;MONTPELLIER;392;392;0;58;85.2
2013-03;Sud-Est;TOULON;PARIS LYON;237;236;1;26;89.0
2013-04;Nord;LILLE;MARSEILLE ST CHARLES;148;148;0;33;77.7
2013-04;Nord;DUNKERQUE;PARIS NORD;85;85;0;9;89.4
2013-04;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;215;214;1;27;87.4
2013-03;Atlantique;TOURS;PARIS MONTPARNASSE;180;180;0;28;84.4
2013-03;Sud-Est;PARIS LYON;AVIGNON TGV;425;422;3;37;91.2
2013-03;Sud-Est;PARIS LYON;TOULON;211;211;0;34;83.9
2013-03;Est;STRASBOURG;PARIS EST;478;478;0;66;86.2
2013-03;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;425;425;0;87;79.5
2013-03;Sud-Est;PERPIGNAN;PARIS LYON;155;155;0;21;86.5
2013-03;Est;NANTES;STRASBOURG;46;46;0;6;87.0
2013-03;Atlantique;PARIS MONTPARNASSE;QUIMPER;146;146;0;16;89.0
2013-03;Atlantique;QUIMPER;PARIS MONTPARNASSE;132;132;0;13;90.2
2013-03;Sud-Est;PARIS LYON;MULHOUSE VILLE;307;305;2;27;91.1
2013-03;Sud-Est;NICE VILLE;PARIS LYON;156;154;2;23;85.1
2013-03;Sud-Est;PARIS LYON;NIMES;348;348;0;53;84.8
2013-03;Est;STRASBOURG;NANTES;46;46;0;4;91.3
2013-03;Est;PARIS EST;REIMS;216;216;0;27;87.5
2013-04;Atlantique;ANGOULEME;PARIS MONTPARNASSE;346;346;0;20;94.2
2013-04;Sud-Est;PARIS LYON;TOULON;221;221;0;25;88.7
2013-04;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;418;418;0;51;87.8
2013-04;Atlantique;NANTES;PARIS MONTPARNASSE;560;559;1;24;95.7
2012-11;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;458;458;0;86;81.2
2012-11;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;132;132;0;12;90.9
2012-11;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;115;115;0;20;82.6
2012-11;Atlantique;TOURS;PARIS MONTPARNASSE;204;204;0;21;89.7
2012-11;Sud-Est;PARIS LYON;ANNECY;199;199;0;23;88.4
2012-11;Est;PARIS EST;REIMS;243;243;0;17;93.0
2013-01;Nord;LYON PART DIEU;LILLE;247;247;0;79;68.0
2013-01;Est;METZ;PARIS EST;301;301;0;64;78.7
